hs3mod,1.248905272195925e-13,0.0,-
hs5,0.0005062706761347279,0.003222715540700971,-0.0016872856234036498
humps,0.0,0.0,-
jensmp,0.008594213333333333,-135.67832094538977,1.094180007624111
levy3,0.13070841502914987,-6.7062872378255065,0.031934701132502415
loghairy,0.0,-0.00032155679395501346,0.0017667955711813928
logros,0.014117819967696994,-0.693147180559945,-
maratosb,2.5e-05,-1.999337018868065,1.999337018868065
mdhole,0.4324897149932957,15066.796715043114,-
median_vareps,1.507580916342288e-08,0.003535484824748636,-0.000763603633854997
mexhat,5.88034921865031e-06,-1.2367853069947254e-06,3.084252635897071e-05
nasty,0.0,0.0,-
price,0.0,0.0,-
rbrock,0.029759458327151607,-0.106043249460644,-
rosenbr,4.450858936650199e-05,-0.664967484544382,-
s201,1.0638267600171502e-12,-5e-15,-
s202,0.00046997561448870436,-100.61951239444244,-
s204,0.0,0.0003987984909999964,-0.00216738310326085
s205,2.6621613356387027e-05,-0.30478463878187,-
s206,7.965407906233568e-08,-1.222009883e-06,-
s207,1.4900580552881766e-06,-0.000346385783787,-
s208,2.1936662008369118e-05,-0.122087738390383,-
s209,5.015640379280407e-05,-0.848869851266984,-
s210,5.03198221424163e-05,-0.967352478627736,-
s211,4.94077325e-05,-1.0,-
s212,0.0,0.0,-
s213,4.89729370559727e-06,-1.410021453e-06,-
s214,4.5687471619975994e-05,-0.997107732787954,-
s229,0.024435458724352918,-0.022971564798061,-
s274,0.0,0.0,-
s290,0.0,0.0,-
s308,4.7008555509230056e-07,-0.0002704133376369988,0.0003498232052225082
s309,1.2745301512591123e-07,-0.0030675430483051436,0.0007688077815301112
s311,1.481406733522417e-06,-0.119845252212262,-
s328,0.07145049999999997,-39894637.230539486,22927952.43134453
s386,1.0114782122983002e-12,-3e-15,-
sim2bqp,0.05937269257758491,0.124999790713191,-
simbqp,0.03031389741572314,0.137523957617888,-
sineval,0.0,0.0,-
sisser,0.0,0.0,-
st_e39,0.000199998375,-50438149713180.305,4993876209225.772
tre,0.0,0.0,-
zangwil2,9.998736819805121e-08,-9.536591427661278e-07,5.2398853998138895e-08
ex8_1_2,0.009606441324297577,5.536052165077895,-5.173880528110182
himmelp1,0.3883974315789474,-62.1,1.0
s333,0.002062566432213959,-0.356544310530443,8.234279688924781
st_cqpjk2,2.1274369377266567e-08,1.7763568394002505e-15,-1.4210854715202004e-16
yfit,0.11866329366130461,-732.571684121186,-
yfitu,0.002334013426666667,-1421.5757349545513,-
s240,0.0,0.0,-
s242,0.16907563735830727,-0.024276280995591,-
s243,7.61691e-07,-0.190555231921,0.3144475774273927
s244,0.02895799739412362,-0.002781898695988,-
s245,0.30256937025764097,0.0,-
s246,4.9997906666666674e-05,-2.0,-
growthls,0.00697624273242589,-598.9920402966711,598.9920402966711
hatfldd,0.07195350038869618,-10.670767787527055,-
growth,0.00875280313543433,-1836.9612681761096,1836.9612681761096
engval2,1.7160805e-05,-952.2807516221576,-
eg1,0.001706973854048823,-0.004231526795007934,0.002959109646858695
box3,0.005144510620796751,0.0,-
allinit,6.365645362954962e-05,-10.579550905887949,0.6335060422687395
biggs3,0.16081332025814363,-0.491240203077548,-
fermat_vareps,3.753787370617276e-05,-0.7209054386372662,0.0966361177797944
fermat2_vareps,4.202228313091773e-05,-1.5664511119874795,0.35043649037751223
s275,0.0,0.0,-
s350,4.05623255e-06,-101406934.68894486,-
s351,0.02352723375,-101406615.68925287,317889.07739577704
s352,0.00014701289097421557,-372.6226308562675,0.41264964657393965
shekel,0.09998934999999999,-4642562976.490905,455153232.9893044
palmer1,0.37016081307401877,-4642551166.290905,393436.53951617837
palmer5d,0.003264827809151994,-17438.12099887293,199.7493814303887
palmer4,0.3615538519057776,-3053922258.882228,1333590.5060621083
palmer3,0.36897199398975744,-3053922278.882228,1345340.210961334
s256,0.0,0.0,-
s257,4.899062120996252e-05,-24.375829941510595,-
s258,3.041053925341152e-05,-20.083477350401196,-
s259,9.69256669633185e-06,-3.5408916124326515,0.4146243105893035
s260,4.161427394207439e-05,-34.278756615919384,-
s261,0.00021608876125,-2.0,-
allinitu,2.9562497999999995e-05,-4.974006245937979,0.8665516107905886
brownden,0.0001939070269676327,-148395.0010506218,1.7295454667904637
hatflda,0.1966171904109659,-2.396443262668208,-
hatfldb,0.14759108508075947,-0.24559150444084502,44.09183203605835
hatfldc,0.031740303014445026,-0.500000000000001,-
himmelbf,0.02352723375,-2218.4868793481382,6.954504323975355
hs038,0.042576750644689555,-5.035683058333067,-
kowalik,0.12386827380952382,-2239.8474203846918,-
kowosb,4.05623255e-06,-2239.8474193846914,-
powell,0.0017692536420891801,-6.7433645602e-05,-
pspdoc,0.0,-0.004213562373094781,0.001748366129914847
least,0.012532586114889326,-7942.984524798136,0.5633322358012862
aircrftb,4.37942891631309e-06,-2.00588204204047,-
genhumps,0.0,0.0,-
hs045,0.06910558755220166,0.385235598033417,-0.385235598033417
osborne1,0.131622616213584,-1.1528483090909092,-
osbornea,0.03421221614972974,-1.152848309090912,-
s266,0.0,-2.313689400068597e-07,2.313689400068597e-07
s267,0.21263177883367473,-1.538750586763962,610.6153122079214
s358,0.34060327730949264,-0.006359518455873,-
schwefel,1.2335811384723962e-17,-3.91e-13,-
biggs6,0.1454649475,-8.253560704468052,-
hart6,0.00916800697774546,-0.013785848170532855,0.004152363906787005
heart6ls,0.00022338673249999998,-469.9667010283463,-
palmer2a,0.16661285167499879,-4.560480159018878e+20,2.6514419529179524e+22
s271,2.808039375098067e-13,-3.2e-14,-
s272,0.17923520947631985,-2.058370677308826,-
s273,2.9772519803449984e-05,-14487.489263627476,-
palmer6a,0.16655363183276642,-2.9392143351086604e+19,5.257986288208695e+20
palmer8a,0.16684223064780587,-2.9392143351086604e+19,3.971911263660352e+20
s294,4.953900864760571e-05,-4.970116103750518,-
s276,0.0,0.0,-
s370,3.7527813083333336e-05,-29.99771,13099.436681222709
st_bsj3,0.0,11476.45965016284,-0.13221727707560876
palmer5c,0.0007064769708333334,-3678.271263755885,1726.887917256284
palmer1d,0.0031251673531154794,-22686.870392148263,34742.52739992077
arglinc,2.5337525e-07,-13.86,2.257328990228013
heart8ls,5.107615792483874e-05,-263.8358360000006,-
palmer1c,0.0036199073706249998,-107407.29486880335,1100484.5785738048
palmer1e,0.007143030618749999,-107407.39166880335,-
palmer2c,0.0016352479562499998,-16103.00524263863,1118264.252961016
palmer2e,0.016505715,-16103.01944263863,-
palmer3c,0.00160682116875,-15824.0205351792,811488.2325732922
palmer3e,0.029340270416666668,-15111.890104479202,-
palmer4c,0.00225928929375,-17274.952639882536,343438.42226406635
palmer4e,0.018031513125,-17275.002839882534,-
palmer5a,0.1751490198108217,-7604687188344.689,316861966181028.75
palmer5e,0.23438524009233563,-26686.444897062545,1289200.2365730698
palmer6c,0.0037750631249999994,-8103.3295234613615,494105.458747644
palmer6e,0.015734204375,-8103.345723461362,-
palmer7c,0.0138217820305,-21596.57601771223,35874.71099287746
palmer7e,0.22629857517901647,-21592.928017712227,5080.6889453440535
palmer8c,0.00525218375,-18140.735438675692,113379.59649172307
palmer8e,0.008227003181249998,-18140.88913867569,2879506.212488205
oslbqp,0.09156976744186046,-2.6012500000000003,0.41620000000000007
s368,0.1312281340585427,1.6300401504413529,-1.6300401504413529
s371,1.190384908888889e-05,-29.9999986,-
nonmsqrt,0.0003127133694444444,-2.566255427680738,3.4125737070222577
palmer5b,0.11602975288888481,-38172559919.75243,3915134350743.8394
arglinb,4.115853323157644e-07,-0.004146341468006298,0.0008955381140402372
brownal,8.139927414941672e-05,-75.4507451204016,-
dixon3dq,4.12488295621243e-05,-0.375000004672022,-
extrosnb,0.00015722954499999999,-1.0,-
s281,5.000004750000001e-05,-14.462432918811121,-
s282,4.955141455838884e-05,-1.909090909090909,-
s283,5e-05,-27680640625.0,-
s291,0.0,0.0,-
s295,4.9998912999999995e-05,-9.0,-
hilberta,0.0,0.0,-
hs110,0.013672809564897023,-0.5240701589167429,0.011442579889011855
osborneb,0.2510165582599473,-3.0986691229967533,77.27354421438288
s379,0.15415711327483916,-3.1212285538461533,72.08380031977259
qudlin,0.0,255.1808746506622,-0.0354417881459253
s296,5.000361468750001e-05,-15.0,-
polygon,0.2406389340656799,-1.0047872827218836,0.10047872827218836
s286,5e-05,-10.0,-
s287,5.0001378749999975e-05,-210.0,-
s288,0.0,0.0,-
sineali,0.17367433298718696,-106.36087325450535,0.05597940697605545
s300,0.0005179451865890459,-18.004981855683415,0.9002490927841708
s303,0.0,0.0,-
watson,2.579193548387096e-06,-30.0,-
3pk,0.4964634067063334,-1968116316476.202,1144253672369.8848
s289,0.0,0.0,-
s292,0.0,0.0,-
s297,4.999898616666667e-05,-29.0,-
chebyqad,0.248664,-18.367510161565825,3407.7013286764054
chnrosnb,4.9999999999999955e-05,-49.0,-
emfl_eps,2.4781558699999996e-05,-114.80407069406064,2.474225661509928
emfl_vareps,0.00023035146824003914,-1648.504278325177,35.5281094466633
emfl,2.4781558699999996e-05,-114.79806898669469,2.47409631436842
errinros,4.112240000000002e-05,-9.100000000000001,0.22807017543859653
hilbertb,0.0,0.0,-
s293,0.0,0.0,-
s298,4.9999999999999955e-05,-49.0,-
s301,0.00127399999999847,-49.0,0.98
s304,0.0,0.0,-
tointqor,6.141961485458004e-05,-444.8256338680976,0.3769708761594048
hadamals,0.4537955555555549,-842.7,33.308300395256914
arglina,7.012606151601819e-12,-3.097966327914037e-12,3.097966327914037e-14
s302,0.0025241250000305193,-98.37500000937845,0.9837500000937845
fletcbv2,3.0702436516660266e-05,-0.2541098558061,0.49437715137373545
fletchcr,4.957935e-05,-9900.0,-
harkerp2,0.004393665071853306,-135739079.19043314,271478158.3808663
penalty2,9.2125e-06,2.7047708884783788,-2.78555189338659e-05
s299,4.999999999999991e-05,-99.0,-
vardim,0.014977700713610013,-219019871.1519045,-
s305,0.0,0.0,-
explin,0.028937245874712834,-879.8211961445631,0.0012152226466085126
explin2,0.004022791705200094,5783.018186180387,-0.007987594179807165
expquad,0.0910493433371212,-1.1420592392249379e+26,3.1548597768644694e+19
qrtquad,0.05321670598115766,-96702.4703119779,0.02649382748273367
qr3dbd,0.0393867531496063,-426.23799999999994,8196.884615384615
qr3d,0.032272685967741944,-426.18299999999994,3983.0186915887843
qr3dls,0.03225750425806452,-426.28999999999996,-
