convex1_10_1,0.00E+00
convex2_35_5,0.00E+00
convex1_10_2,0.00E+00
convex2_40_1,0.00E+00
convex1_10_3,0.00E+00
convex2_40_2,0.00E+00
convex1_10_4,0.00E+00
convex2_40_3,0.00E+00
convex1_10_5,0.00E+00
convex2_40_5,0.00E+00
convex1_100_1,0.00E+00
convex2_45_1,0.00E+00
convex1_100_2,0.00E+00
convex2_45_2,0.00E+00
convex1_100_3,0.00E+00
convex2_45_3,0.00E+00
convex1_100_4,0.00E+00
convex2_45_4,0.00E+00
convex1_100_5,0.00E+00
convex2_45_5,0.00E+00
convex1_15_1,0.00E+00
convex2_5_1,0.00E+00
convex1_15_2,0.00E+00
convex2_5_2,0.00E+00
convex1_15_3,0.00E+00
convex2_5_3,0.00E+00
convex1_15_4,0.00E+00
convex2_5_4,0.00E+00
convex1_15_5,0.00E+00
convex2_5_5,0.00E+00
convex1_20_1,0.00E+00
convex2_50_1,0.00E+00
convex1_20_2,0.00E+00
convex2_50_2,0.00E+00
convex1_20_3,0.00E+00
convex2_50_3     ,0.00E+00
convex1_20_4   ,0.00E+00
convex2_50_4     ,0.00E+00
convex1_20_5   ,0.00E+00
convex2_50_5     ,0.00E+00
convex1_200_1       ,0.00E+00
convex1_200_2      ,0.00E+00
convex1_200_3       ,0.00E+00
convex1_200_4  ,0.00E+00
convex1_200_5      ,0.00E+00
convex1_25_1        ,0.00E+00
convex1_25_2        ,0.00E+00
convex1_25_3       ,0.00E+00
convex1_25_4        ,0.00E+00
convex1_25_5        ,0.00E+00
convex1_30_1        ,0.00E+00
convex1_30_2         ,0.00E+00
convex1_30_3        ,0.00E+00
convex1_30_4        ,0.00E+00
convex1_30_5   ,0.00E+00
convex1_35_1        ,0.00E+00
convex1_35_2        ,0.00E+00
convex1_35_3        ,0.00E+00
convex1_35_4       ,0.00E+00
convex1_35_5       ,0.00E+00
convex1_40_1   ,0.00E+00
convex1_40_2       ,0.00E+00
convex1_40_3       ,0.00E+00
convex1_40_4        ,0.00E+00
convex1_40_5        ,0.00E+00
convex1_45_1        ,0.00E+00
convex1_45_2        ,0.00E+00
convex1_45_3        ,0.00E+00
convex1_45_4        ,0.00E+00
convex1_45_5   ,0.00E+00
convex1_5_1         ,0.00E+00
convex1_5_2         ,0.00E+00
convex1_5_3         ,0.00E+00
convex1_5_4        ,0.00E+00
convex1_5_5    ,0.00E+00
convex1_50_1       ,0.00E+00
convex1_50_2       ,0.00E+00
convex1_50_3       ,0.00E+00
convex1_50_4        ,0.00E+00
convex1_50_5        ,0.00E+00
convex2_10_1        ,0.00E+00
convex2_10_2   ,0.00E+00
convex2_10_3        ,0.00E+00
convex2_10_4        ,0.00E+00
convex2_10_5        ,0.00E+00
convex2_100_1       ,0.00E+00
convex2_100_2       ,0.00E+00
convex2_100_3       ,0.00E+00
convex2_100_4      ,0.00E+00
convex2_100_5      ,0.00E+00
convex2_15_1       ,0.00E+00
convex2_15_2   ,0.00E+00
convex2_15_3       ,0.00E+00
convex2_15_4        ,0.00E+00
convex2_15_5        ,0.00E+00
convex2_20_1        ,0.00E+00
convex2_20_2   ,0.00E+00
convex2_20_3        ,0.00E+00
convex2_20_4        ,0.00E+00
convex2_20_5        ,0.00E+00
convex2_200_1       ,0.00E+00
convex2_200_2       ,0.00E+00
convex2_200_3       ,0.00E+00
convex2_200_4  ,0.00E+00
convex2_200_5       ,0.00E+00
convex2_25_1        ,0.00E+00
convex2_25_2        ,0.00E+00
convex2_25_3        ,0.00E+00
convex2_25_4         ,0.00E+00
convex2_25_5         ,0.00E+00
convex2_30_1         ,0.00E+00
convex2_30_2         ,0.00E+00
convex2_30_3         ,0.00E+00
convex2_30_4        ,0.00E+00
convex2_30_5   ,0.00E+00
convex2_300_1       ,0.00E+00
convex2_300_2       ,0.00E+00
convex2_300_3  ,0.00E+00
convex2_300_4  ,0.00E+00
convex2_300_5  ,0.00E+00
convex2_35_1   ,0.00E+00
convex2_35_2   ,0.00E+00
convex2_35_3   ,0.00E+00
convex2_35_4   ,0.00E+00
convex3_5_1,4.00E-05
convex3_10_1,4.50E-05
convex3_15_1,4.67E-05
convex3_100_1,4.95E-05
convex3_20_1,4.75E-05
convex3_200_1,4.98E-05
convex3_25_1,4.80E-05
convex3_30_1,4.83E-05
convex3_35_1,4.86E-05
convex3_40_1,4.88E-05
convex3_45_1,4.89E-05
convex3_50_1,4.90E-05
convex3_100_1,4.95E-05
convex4_10_1,0.007582629
convex4_10_2,0.005464401
convex4_10_3,0.005208505
convex4_10_4,0.000797673
convex4_10_5,0.002409978
convex4_100_1,0
convex4_100_2,0
convex4_100_3,0.008456921
convex4_100_4,0
convex4_100_5,0
convex4_15_1,0.004136563
convex4_15_2,0.009096944
convex4_15_3,0.008428429
convex4_15_4,0.004571649
convex4_15_5,0.007183028
convex4_20_1,0.006352498
convex4_20_2,0.003954746
convex4_20_3,0.014196169
convex4_20_4,0.00577206
convex4_20_5,0.009532058
convex4_200_1,0
convex4_200_2,0
convex4_200_3,0
convex4_200_4,0
convex4_200_5,0
convex4_25_1,0
convex4_25_2,0
convex4_25_3,0
convex4_25_4,0
convex4_25_5,0
convex4_30_1,0.007557904
convex4_30_2,0.014106902
convex4_30_3,0.007644283
convex4_30_4,0.008183629
convex4_30_5,0.011406391
convex4_35_1,0.008643565
convex4_35_2,0.006124215
convex4_35_3,0.008370535
convex4_35_4,0.008345723
convex4_35_5,0.007594683
convex4_40_1,0.006719045
convex4_40_2,0.007227712
convex4_40_3,0.00636936
convex4_40_4,0.007745302
convex4_40_5,0.010124776
convex4_45_1,0.009092019
convex4_45_2,0.009258801
convex4_45_3,0.007980948
convex4_45_4,0.00689082
convex4_45_5,0.009496599
convex4_5_1,0.004338752
convex4_5_2,0.004566164
convex4_5_3,0.000305268
convex4_5_4,0.015717416
convex4_5_5,0.003698712
convex4_50_1,0
convex4_50_2,0
convex4_50_3,0
convex4_50_4,0
convex4_50_5,0
